Movto,Gpo,Clave,NumInv,AnoPrg,TpoBien,Denomin,FecAlta,DescArt,IdProv,NumFact,FecFact,Costo,IdTipAdq,IdRub,Edo,Localiz,OUT,FecBaja
21233,E,C/P,10358,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,9. BAJA (SINIESTRO),S,1,21/10/2011
21234,E,C/P,10359,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21235,E,C/P,10360,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21236,E,C/P,10361,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21237,E,C/P,10362,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21238,E,C/P,10363,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21239,E,C/P,10364,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21240,E,C/P,10365,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21241,E,C/P,10366,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21242,E,C/P,10367,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21243,E,C/P,10368,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21244,E,C/P,10369,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21245,E,C/P,10370,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21246,E,C/P,10371,2008,E,ANAQUEL,2009-01-13,"ANAQUEL.- MANUFACTURADO DE 45 CM. DE FONDO POR 1.20 M. DE ANCHO Y 1.80 M. DE ALTO, FABRICADO EN TUBULAR CUADRADO DE 3/4 CON 5 ENTREPAÑOS DE AGLOMERADO DE 12 MM. PINTADO EN ESMALTE NEGRO.",577,203,13/01/2009,"1,173.00",CD,MO,1. BUENO,S,0,
21276,I,450400346,510,2008,F,VENTILADOR,2008-08-04,"VENTILADOR.- DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA. ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21277,I,450400346,511,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BESE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21278,I,450400346,512,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21279,I,450400346,513,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21280,I,450400346,514,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21281,I,450400346,515,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE 16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO,  MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,6. BAJA (INSERVIBLE),S,0,
21282,I,450400346,516,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21283,I,450400346,517,2008,F,VENTILADOR,2008-08-04,"VENTILADOR  DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,6. BAJA (INSERVIBLE),S,1,28/10/2013
21284,I,450400346,518,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE 16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21285,I,450400346,519,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PUGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CDRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21286,I,450400346,520,2008,F,VENTILADOR,2008-08-04,"VENTILADOR  DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21287,I,450400346,521,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21288,I,450400346,522,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE 16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,6. BAJA (INSERVIBLE),S,1,05/12/2014
21289,I,450400346,523,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21290,I,450400346,524,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BAE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21291,I,450400346,525,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21292,I,450400346,526,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21293,I,450400346,527,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,6. BAJA (INSERVIBLE),S,1,30/06/2014
21294,I,450400346,528,2008,F,VENTILADOR,2008-08-04,"VENTILADOR.- DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21295,I,450400346,529,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA  AJUSTABLE, BASE DE CRUZETA,  ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,6. BAJA (INSERVIBLE),S,1,28/10/2013
21296,I,450400346,530,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21297,I,450400346,531,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21298,I,450400346,532,2008,F,VENTILADOR,2008-08-04,"VENTILADOR  DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21299,I,450400346,533,2008,F,VENTILADOR,2008-08-04,"VENTILADOR.- DE PEDESTAL CON ASPAS DE 16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21300,I,450400346,534,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21301,I,450400346,535,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21302,I,450400346,536,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÀSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,1. BUENO,S,0,
21303,I,450400346,537,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA,ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,6. BAJA (INSERVIBLE),S,1,28/10/2013
21304,I,450400346,538,2008,F,VENTILADOR,2008-08-04,"VENTILADOR DE PEDESTAL CON ASPAS DE16 PULGADAS, 3  VELOCIDADES, ALTURA AJUSTABLE, BASE DE CRUZETA, ACABADO EN MATERIAL PLÁSTICO, MARCA: FANSTAR, MODELO: 3169",582,315,04/08/2008,264.5,OF,MO,6. BAJA (INSERVIBLE),S,1,28/10/2013
21305,I,180000162,60,2008,F,IMPRESORA LASER,2008-12-31,"IMPRESORA LASER.- MARCA: TALLY GENICOM, MODELO: 9330N, NUMERO DE SERIE: 043869BKBP300812",578,11246,31/12/2008,"4,162.69",OF,EP,1. BUENO,S,0,
21306,I,180000162,61,2008,F,IMPRESORA LASER,2008-12-31,"IMPRESORA LASER.- MARCA: TALLY GENICOM, MODELO: 9330N, NUMERO DE SERIE: 043869BKBP300808",578,11246,31/12/2008,"4,162.69",OF,EP,1. BUENO,S,0,
21307,I,180000190,58,2008,F,SWITCH,2008-12-10,"SWITCH.- MARCA: SMC, MODELO: EZNET-16SW CON 16 PUERTOS, NUMERO DE SERIE: A183501411",20,16355,10/12/2008,"2,067.70",OF,EP,1. BUENO,S,0,
21308,I,180000190,59,2008,F,SWITCH,2008-12-10,"SWITCH.- MARCA. SMC, MODELO: EZNET-16SW CON 16 PUERTOS, NUMERO DE SERIE: A183501412",20,16355,10/12/2008,"2,067.70",OF,EP,1. BUENO,S,0,
21309,I,180000218,1681,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000265",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21310,I,180000218,1682,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA001454",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21311,I,180000218,1683,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA003246",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21312,I,180000218,1684,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000264",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21313,I,180000218,1685,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA003332",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21314,I,180000218,1686,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA001452",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21315,I,180000218,1687,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA002742",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21316,I,180000218,1688,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000253",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21317,I,180000218,1689,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000276",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21318,I,180000218,1690,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA001510",20,16355,10/12/2008,"2,733.55",OF,EP,1. BUENO,S,0,
21319,I,180000218,1691,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000270",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21320,I,180000218,1692,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000260",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21321,I,180000218,1693,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000251",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21322,I,180000218,1694,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000298",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21323,I,180000218,1695,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA003063",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21324,I,180000218,1696,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000300",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21325,I,180000218,1697,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA003271",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21326,I,180000218,1698,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA002488",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21327,I,180000218,1699,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000281",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21328,I,180000218,1700,2008,F,MONITOR,2008-12-10,"MONITOR.- LCD TFT TIPO PLANO DE 17"" WIDESCREEN A COLOR, MARCA: LANIX, MODELO: LX700B (TFT17W80PS), NUMERO DE SERIE: M6787JA000299",20,16355,10/12/2008,"2,733.55",OF,EP,7. BAJA (ROBO),S,1,20/10/2014
21329,I,180000114,1681,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801003293",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21330,I,180000114,1682,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801003277",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21331,I,180000114,1683,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801008312",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21332,I,180000114,1684,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801007164",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21333,I,180000114,1685,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801003279",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21334,I,180000114,1686,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801002783",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21335,I,180000114,1687,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801003295",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21336,I,180000114,1688,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801007172",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
21337,I,180000114,1689,2008,F,MOUSE (RATON) ACCESORIO DE COMPUTACION,2008-12-10,"MOUSE (RATON) ACCESORIO DE COMPUTACION.- MARCA: LANIX, MODELO: MSO0601 CON DOS BOTONES Y SCROLL CON CONECTOR MINI DIN, NUMERO DE SERIE: 801008302",20,16355,10/12/2008,71.3,OF,EP,1. BUENO,S,1,08/07/2013
